Na2O Al2O3 MgO SiO2 K2O CaO TiO2 Cr2O3 FeO	MnO X Y
0.0000	0.0010	1.3510	0.0131	0.0000	0.0000	50.9630	0.1378	46.6869	0.2125	-17.5494	8.2295
0.0000	0.0000	1.3428	0.0036	0.0000	0.0000	51.1254	0.1291	46.8862	0.2044	-17.566		8.1946
0.0000	0.0019	1.3798	0.0000	0.0000	0.0000	51.0544	0.1393	46.5852	0.2289	-17.6508	8.12
0.0000	0.0090	1.3540	0.0101	0.0000	0.0000	51.0495	0.1280	46.7775	0.2132	-17.699		8.062
0.0000	0.0048	0.8249	0.0119	0.0000	0.0000	51.2074	0.0390	47.8486	0.1489	-17.8015	6.2711
0.0000	0.0019	0.7787	0.0078	0.0000	0.0080	51.3585	0.0425	47.3663	0.1506	-17.796		6.256
0.0000	0.0071	1.2155	0.0191	0.0000	0.0110	48.5038	0.3146	47.7148	0.1883	-16.665		6.7043
0.0000	0.0203	1.2001	0.0350	0.0000	0.0090	48.2013	0.2835	47.9972	0.1870	-16.6847	6.6833
0.0000	0.0084	1.5897	0.0108	0.0000	0.0110	49.8336	0.3198	46.7361	0.1954	-16.4129	6.4497
0.0000	0.0142	1.5194	0.0181	0.0000	0.0017	48.8781	0.3419	47.4017	0.1563	-16.446		6.472
0.0000	2.0310	2.0374	0.0191	0.0000	0.0067	48.0148	0.3345	44.5250	0.1411	-16.5526	6.2923
0.0000	0.0216	1.7541	0.0229	0.0000	0.2459	48.3273	0.1920	47.1719	0.1665	-16.5043	6.1739
0.0000	0.0071	1.4699	0.0000	0.0000	0.0096	49.4741	0.1646	47.1648	0.1843	-16.4743	6.0126
0.0000	0.0071	1.6369	0.0134	0.0000	0.0176	49.0055	0.1905	46.6909	0.1311	-16.3836	5.9808
8.3978	24.8475	0.0000	61.2061	0.1224	5.6146	0.0000	0.0000	0.0442	0.0000	-17.6653	9.0569
8.3978	24.5147	0.0000	61.3002	0.1355	5.4381	0.0000	0.0000	0.0296	0.0000	-17.6894	9.0569
8.4292	24.6828	0.0000	61.3427	0.1429	5.5365	0.0000	0.0000	0.0369	0.0000	-17.7134	9.0569
8.1781	24.7071	0.0000	61.2828	0.1332	5.5529	0.0000	0.0000	0.0142	0.0000	-17.7375	9.0569
8.3403	24.6475	0.0000	61.1606	0.1382	5.4988	0.0000	0.0000	0.0798	0.0000	-17.7616	9.0569
8.4303	24.6276	0.0000	61.1353	0.1386	5.6556	0.0000	0.0000	0.0155	0.0000	-17.7856	9.0569
8.2148	24.5429	0.0000	61.1207	0.1090	5.4426	0.0000	0.0000	0.1013	0.0000	-17.8097	9.0569
8.6125	24.3261	0.0000	61.6296	0.1700	5.1568	0.0000	0.0000	0.0438	0.0000	-17.8337	9.0569
8.3675	24.4725	0.0000	61.1846	0.1359	5.6027	0.0000	0.0000	0.0090	0.0000	-17.8578	9.0569
8.5589	24.6248	0.0000	61.4389	0.1424	5.5156	0.0000	0.0000	0.0305	0.0000	-17.8819	9.0569
8.4063	24.5552	0.0000	61.3619	0.1478	5.4666	0.0000	0.0000	0.0240	0.0000	-17.9059	9.0569
8.5725	24.8061	0.0000	61.4825	0.1403	5.4849	0.0000	0.0000	0.0223	0.0000	-17.93		9.0569
8.3873	24.5583	0.0000	61.4259	0.1483	5.4457	0.0000	0.0000	0.0227	0.0000	-17.9541	9.0569
8.1634	24.3603	0.0000	60.6440	0.1729	5.4925	0.0000	0.0000	0.0481	0.0000	-17.9781	9.0569
8.2773	24.3240	0.0000	61.5899	0.1654	5.2448	0.0000	0.0000	0.0476	0.0000	-18.0022	9.0569
8.5657	24.7147	0.0000	61.0569	0.1553	5.5443	0.0000	0.0000	0.0245	0.0000	-18.0262	9.0569
8.2807	24.4497	0.0000	61.1638	0.1655	5.5056	0.0000	0.0000	0.0365	0.0000	-18.0503	9.0569
8.5388	24.4802	0.0000	61.1567	0.1517	5.4731	0.0000	0.0000	0.0039	0.0000	-18.0744	9.0569
8.2146	24.6092	0.0000	61.3014	0.1678	5.5040	0.0000	0.0000	0.0686	0.0000	-18.0984	9.0569
8.3288	24.3525	0.0000	60.9040	0.1654	5.4994	0.0000	0.0000	0.0708	0.0000	-18.1225	9.0569
8.5738	24.7200	0.0000	61.5846	0.1612	5.5785	0.0000	0.0000	0.0446	0.0000	-18.1466	9.0569
8.3671	24.7578	0.0000	61.2764	0.1727	5.5007	0.0000	0.0000	0.0326	0.0000	-18.1706	9.0569
8.4067	24.6314	0.0000	61.1713	0.1772	5.6467	0.0000	0.0000	0.0446	0.0000	-18.1947	9.0569
8.3950	24.6078	0.0000	61.0499	0.1546	5.6943	0.0000	0.0000	0.0257	0.0000	-18.2187	9.0569
8.3594	24.7352	0.0000	61.2744	0.1374	5.5603	0.0000	0.0000	0.0463	0.0000	-18.2428	9.0569
8.2896	24.7096	0.0000	60.9687	0.1252	5.5205	0.0000	0.0000	0.0458	0.0000	-16.9862	8.6253
8.4147	24.5119	0.0000	60.8549	0.1313	5.5171	0.0000	0.0000	0.0223	0.0000	-17.0817	8.5285
8.5008	24.5562	0.0000	61.2922	0.1098	5.4554	0.0000	0.0000	0.0155	0.0000	-17.1158	8.429
2.4069	19.2867	0.0000	64.5891	12.5088	0.0000	0.0000	0.0000	0.2214	0.0000	-18.0917	5.9776
2.3251	19.3174	0.0000	64.2978	12.6063	0.0000	0.0000	0.0000	0.1388	0.0000	-18.0917	6
2.7083	19.7015	0.0000	64.7988	12.1071	0.0000	0.0000	0.0000	0.0968	0.0000	-18.0917	6.0223
2.2110	19.4277	0.0000	64.2738	12.9436	0.0000	0.0000	0.0000	0.0539	0.0000	-18.0917	6.0447
3.0614	19.5487	0.0000	64.9640	11.5976	0.0000	0.0000	0.0000	0.0505	0.0000	-18.0917	6.067
3.0022	19.5113	0.0000	64.7125	11.7952	0.0000	0.0000	0.0000	0.0583	0.0000	-18.0917	6.0893
2.7466	19.5246	0.0000	64.5261	12.1114	0.0000	0.0000	0.0000	0.0432	0.0000	-18.0917	6.1117
2.7786	19.4970	0.0000	64.3743	12.0568	0.0000	0.0000	0.0000	0.0407	0.0000	-18.0917	6.1341
2.2522	19.4706	0.0000	64.5313	12.7924	0.0000	0.0000	0.0000	0.0403	0.0000	-18.0917	6.1564
2.7506	19.4038	0.0000	64.8494	12.1654	0.0000	0.0000	0.0000	0.0604	0.0000	-18.0917	6.1788
